Timestamp,From Bank,Account,To Bank,Account.1,Amount Received,Receiving Currency,Amount Paid,Payment Currency,Payment Format,Is Laundering
2022/09/22 12:00,Bank of Baroda,842857966,Credit Suisse,849392920,231.45,Euro,229.26,Euro,Cheque,0
2022/09/15 05:18,Citibank,876238574,Wells Fargo,895822412,978.04,British Pound,969.71,British Pound,Cheque,0
2022/09/16 02:24,Credit Suisse,832969840,HSBC,838317637,1441.41,Singapore Dollar,1431.82,Singapore Dollar,Cash,0
2022/09/27 05:56,ING Bank,889978790,JPMorgan Chase,882394227,50000,US Dollar,50913.18,US Dollar,Cheque,0
2022/09/07 20:31,Standard Chartered,863606628,JPMorgan Chase,820709497,56.01,British Pound,55.8,British Pound,Cheque,0
2022/09/23 00:33,UBS,955377076,Bank of Baroda,910965138,9018.98,UAE Dirham,8410.25,US Dollar,Cash,1
2022/09/25 01:47,HSBC,842138745,HSBC,871662963,10078.57,British Pound,10257.24,British Pound,Bitcoin,0
2022/09/09 16:30,JPMorgan Chase,843101783,Credit Suisse,821668732,3440.16,British Pound,3445.93,British Pound,Cheque,0
2022/09/10 23:51,Barclays,886125617,Credit Suisse,878137358,211.24,British Pound,215.43,British Pound,Reinvestment,0
2022/09/24 13:12,Credit Suisse,884752529,ING Bank,861220073,681.64,Swiss Franc,683.1,Swiss Franc,Cash,0
2022/09/03 05:15,HSBC,825014631,BNP Paribas,828728463,7845.37,Swiss Franc,7924.33,Swiss Franc,Cheque,0
2022/09/25 22:07,Barclays,860185867,Deutsche Bank,845833156,3705.71,Euro,3687.84,Euro,Cheque,0
2022/09/27 11:13,UBS,824716857,ING Bank,817774584,28256.66,US Dollar,28397.32,US Dollar,Reinvestment,0
2022/09/03 01:55,Societe Generale,858586340,Deutsche Bank,822201654,234.25,US Dollar,230.74,US Dollar,ACH,0
2022/09/09 02:31,HSBC,845503389,HSBC,899949389,490.73,Euro,499.42,Euro,ACH,0
2022/09/03 07:41,Deutsche Bank,815831819,Wells Fargo,878139880,444.12,Euro,452.51,Euro,Wire,0
2022/09/18 04:22,JPMorgan Chase,883140807,Deutsche Bank,866661351,1448.67,Singapore Dollar,1433.68,Singapore Dollar,Cheque,0
2022/09/11 17:52,ING Bank,873791320,UBS,821668732,1589.28,Euro,1601.8,Euro,Wire,0
2022/09/24 00:20,Goldman Sachs,883197857,BNP Paribas,893926371,2386.44,US Dollar,2411.82,US Dollar,Wire,0
2022/09/24 15:02,HSBC,883140807,Deutsche Bank,849349722,605.14,US Dollar,601.49,US Dollar,Bitcoin,0
2022/09/06 08:35,ING Bank,877187530,Deutsche Bank,830513739,74.26,Euro,73.1,Euro,Wire,0
2022/09/11 07:00,Morgan Stanley,857683626,UBS,820576383,1840.69,Chinese Yuan,1839.08,Chinese Yuan,Wire,0
2022/09/25 11:53,Bank of Baroda,853524491,Societe Generale,838317637,328.23,Singapore Dollar,334.67,Singapore Dollar,Cheque,0
2022/09/07 02:17,Societe Generale,819289546,Credit Suisse,830868105,126.75,Euro,127.76,Euro,ACH,0
2022/09/21 12:37,Citibank,858718453,Societe Generale,820709497,3052.14,British Pound,3092.71,British Pound,Cash,0
2022/09/12 19:43,HSBC,839436733,Deutsche Bank,857683626,936.75,Hong Kong Dollar,945.14,Hong Kong Dollar,Cheque,0
2022/09/12 06:52,UBS,883793389,UBS,870897765,2388.77,British Pound,2382.1,British Pound,Wire,0
2022/09/24 12:14,Deutsche Bank,883197857,JPMorgan Chase,849349722,397.37,Singapore Dollar,392.77,Singapore Dollar,Wire,0
2022/09/22 02:13,Bank of Baroda,821668732,HSBC,960119651,30179.45,Indian Rupee,29037.29,British Pound,Cash,1
2022/09/24 06:09,Credit Suisse,831682744,Goldman Sachs,860806024,723.94,US Dollar,710.12,US Dollar,ACH,0
2022/09/12 04:43,BNP Paribas,866661351,Morgan Stanley,814265799,3291.6,British Pound,3335.31,British Pound,ACH,0
2022/09/12 18:30,Deutsche Bank,896977837,Credit Suisse,815831819,597.76,Indian Rupee,589.1,Indian Rupee,Wire,0
2022/09/25 03:10,Morgan Stanley,821668732,Deutsche Bank,882340307,1188.51,UAE Dirham,1211.93,UAE Dirham,ACH,0
2022/09/18 01:30,Morgan Stanley,895225343,Barclays,825374874,5798.85,US Dollar,5854.16,US Dollar,Wire,0
2022/09/12 03:13,Deutsche Bank,885345555,Goldman Sachs,882394227,260.99,Euro,255.97,Euro,Reinvestment,0
2022/09/28 22:41,HSBC,813561597,UBS,895899313,330.85,British Pound,325.76,British Pound,Cheque,0
2022/09/24 01:09,Barclays,855667651,Citibank,858537831,582.82,US Dollar,586.96,US Dollar,Cheque,0
2022/09/24 00:39,ING Bank,845264581,Wells Fargo,810872248,1745.05,US Dollar,1713.05,US Dollar,Cheque,0
2022/09/29 01:45,BNP Paribas,829175900,Barclays,885345555,3049.2,US Dollar,3050.81,US Dollar,ACH,0
2022/09/25 01:59,Wells Fargo,889089901,HSBC,882340307,3717.69,British Pound,3760.62,British Pound,ACH,0
2022/09/27 18:51,Citibank,878137358,BNP Paribas,884252722,1837.37,Singapore Dollar,1817.91,Singapore Dollar,Cheque,0
2022/09/15 00:23,Citibank,831472420,Deutsche Bank,852235350,873.62,US Dollar,884.35,US Dollar,Cheque,0
2022/09/14 19:42,Morgan Stanley,860992979,UBS,860185867,4703.67,Hong Kong Dollar,4655.49,Hong Kong Dollar,ACH,0
2022/09/03 04:30,Barclays,881971316,Standard Chartered,851837852,2166.17,US Dollar,2199.68,US Dollar,ACH,0
2022/09/25 18:48,Barclays,824942603,Citibank,881971316,354.76,UAE Dirham,357.15,UAE Dirham,ACH,0
2022/09/28 06:29,Bank of Baroda,878387461,BNP Paribas,813561597,3167.63,US Dollar,3229.88,US Dollar,ACH,0
2022/09/19 00:31,HSBC,896977837,Morgan Stanley,816150444,315.01,Chinese Yuan,317.08,Chinese Yuan,Cheque,0
2022/09/02 13:24,JPMorgan Chase,885329037,Wells Fargo,845833156,6331.67,Euro,6431.7,Euro,Cheque,0
2022/09/08 15:13,HSBC,866722344,Citibank,831429110,52.04,Hong Kong Dollar,51.07,Hong Kong Dollar,Cheque,0
2022/09/09 18:50,UBS,810076758,Bank of Baroda,831931511,709.13,Chinese Yuan,707.69,Chinese Yuan,ACH,0
2022/09/17 02:39,BNP Paribas,843101783,ING Bank,880823176,11350.1,Japanese Yen,11170.04,Japanese Yen,ACH,0
2022/09/21 07:05,Wells Fargo,849349722,Standard Chartered,896028436,1857.87,Euro,1875.01,Euro,Wire,0
2022/09/26 14:58,Goldman Sachs,858537831,Bank of Baroda,860992979,674.26,Indian Rupee,669.57,Indian Rupee,Cash,0
2022/09/15 22:42,Bank of Baroda,871586053,Deutsche Bank,830513739,4416.43,US Dollar,4370.84,US Dollar,Bitcoin,0
2022/09/14 03:41,Standard Chartered,940728046,Credit Suisse,955377076,9643.09,British Pound,9287.3,Chinese Yuan,Bitcoin,1
2022/09/15 22:22,Standard Chartered,813999315,Standard Chartered,819583482,495.43,Hong Kong Dollar,502.9,Hong Kong Dollar,Cheque,0
2022/09/09 04:20,BNP Paribas,858586340,ING Bank,822575562,249.51,Chinese Yuan,250.68,Chinese Yuan,Cheque,0
2022/09/13 09:34,Societe Generale,891415657,UBS,860929647,7721.41,Singapore Dollar,7792.21,Singapore Dollar,ACH,0
2022/09/26 17:14,HSBC,877827638,HSBC,861019678,337.44,US Dollar,343.73,US Dollar,Wire,0
2022/09/28 04:47,ING Bank,872043515,JPMorgan Chase,889978790,3422.14,British Pound,3410.76,British Pound,ACH,0
2022/09/27 22:09,Goldman Sachs,853507489,Citibank,840742311,655.25,Singapore Dollar,657.52,Singapore Dollar,Cheque,0
2022/09/19 11:26,Goldman Sachs,838427073,Morgan Stanley,840742311,3201.37,US Dollar,3141.27,US Dollar,Cheque,0
2022/09/29 08:09,Goldman Sachs,863100814,Bank of Baroda,889089901,524.1,US Dollar,521.56,US Dollar,Wire,0
2022/09/12 20:01,BNP Paribas,852235350,Morgan Stanley,814265799,51.66,US Dollar,52.05,US Dollar,Wire,0
2022/09/01 20:57,Citibank,836687537,Morgan Stanley,895225343,5207.42,Indian Rupee,5132.21,Indian Rupee,ACH,0
2022/09/02 23:19,Bank of Baroda,988961459,UBS,968800797,46268.6,Chinese Yuan,46946.38,Chinese Yuan,Cash,1
2022/09/15 18:45,Morgan Stanley,818526544,BNP Paribas,867503414,508.13,British Pound,507.92,British Pound,Cash,0
2022/09/20 00:20,Barclays,872043515,ING Bank,873791320,1264.63,British Pound,1277.9,British Pound,Wire,0
2022/09/20 06:10,UBS,895899313,BNP Paribas,858537831,24867.24,US Dollar,24922.48,US Dollar,Cheque,0
2022/09/15 03:05,Bank of Baroda,880823176,ING Bank,811540956,878.89,US Dollar,872.94,US Dollar,Cheque,0
2022/09/15 16:19,Wells Fargo,878139880,JPMorgan Chase,819583482,1766.91,British Pound,1734.45,British Pound,Wire,0
2022/09/25 18:49,Citibank,861019678,HSBC,881182864,1956.48,UAE Dirham,1972.23,UAE Dirham,Cheque,0
2022/09/18 19:39,Societe Generale,819335534,UBS,861642594,2469.31,Hong Kong Dollar,2487.16,Hong Kong Dollar,Cheque,0
2022/09/24 01:21,Standard Chartered,882383095,Barclays,811540956,4639.09,Singapore Dollar,4671.19,Singapore Dollar,Cash,0
2022/09/21 00:57,JPMorgan Chase,889978790,ING Bank,878137358,456.2,UAE Dirham,450.23,UAE Dirham,Reinvestment,0
2022/09/24 03:03,Barclays,812614124,Barclays,851273847,451.83,Euro,455.89,Euro,Cash,0
2022/09/12 03:22,HSBC,872820592,Citibank,846231783,148.72,Singapore Dollar,146.88,Singapore Dollar,Wire,0
2022/09/20 07:58,Deutsche Bank,858966946,Wells Fargo,819583482,1694.04,Singapore Dollar,1710.16,Singapore Dollar,Wire,0
2022/09/02 08:21,UBS,890801586,Standard Chartered,823556182,1920.74,US Dollar,1890.37,US Dollar,Wire,0
2022/09/15 16:05,Deutsche Bank,810435578,BNP Paribas,870897765,1207.49,US Dollar,1209.4,US Dollar,Cash,0
2022/09/03 09:32,Deutsche Bank,818883684,ING Bank,845812670,1127.44,Swiss Franc,1106.28,Swiss Franc,ACH,0
2022/09/13 20:27,Morgan Stanley,822201654,Standard Chartered,824942603,1001.56,US Dollar,1007.08,US Dollar,ACH,0
2022/09/20 21:00,HSBC,833978249,Societe Generale,893016315,21461.96,Hong Kong Dollar,21511.67,Hong Kong Dollar,ACH,0
2022/09/27 10:30,UBS,853524491,JPMorgan Chase,871662963,407.41,Hong Kong Dollar,401.54,Hong Kong Dollar,ACH,0
2022/09/19 13:51,Barclays,852339391,ING Bank,845812670,2892.36,US Dollar,2934.18,US Dollar,Cheque,0
2022/09/02 09:46,ING Bank,872820592,Credit Suisse,823718431,6881.86,Japanese Yen,6775.19,Japanese Yen,Wire,0
2022/09/27 00:39,Deutsche Bank,871662963,Barclays,830513739,280.21,US Dollar,277.76,US Dollar,Wire,0
2022/09/23 13:52,Barclays,893926371,Barclays,838427073,7194.4,US Dollar,7111.29,US Dollar,Cheque,0
2022/09/18 03:58,UBS,828566572,Credit Suisse,885329037,500.53,Chinese Yuan,491.13,Chinese Yuan,Cheque,0
2022/09/17 09:46,Wells Fargo,819583482,Bank of Baroda,859684848,1061.19,Euro,1078.18,Euro,Cash,0
2022/09/16 18:12,HSBC,839476249,Wells Fargo,870291817,197.27,Euro,199.17,Euro,ACH,0
2022/09/10 10:53,Morgan Stanley,891756179,Societe Generale,847295260,261.47,US Dollar,264.54,US Dollar,Wire,0
2022/09/25 23:58,Barclays,882070937,Deutsche Bank,824942603,5965.96,British Pound,6020.5,British Pound,Cheque,0
2022/09/21 15:12,Citibank,825014631,Deutsche Bank,893926371,1944.28,US Dollar,1931.84,US Dollar,ACH,0
2022/09/04 19:17,Bank of Baroda,866661351,HSBC,883197857,8991.89,Euro,9026.82,Euro,Cash,0
2022/09/12 23:19,Wells Fargo,891030736,Barclays,839345092,1696.97,US Dollar,1685.04,US Dollar,Cheque,0
2022/09/13 19:30,BNP Paribas,839345092,JPMorgan Chase,838898923,3465.93,Indian Rupee,3476.08,Indian Rupee,Wire,0
2022/09/10 15:49,Credit Suisse,859684848,BNP Paribas,830514014,929.63,UAE Dirham,931.49,UAE Dirham,Wire,0
2022/09/22 15:48,ING Bank,818883684,Morgan Stanley,851837852,289.89,British Pound,288.13,British Pound,Wire,0
2022/09/22 00:54,HSBC,970597444,Citibank,890801586,9162.45,US Dollar,9263.03,Hong Kong Dollar,Bitcoin,1
2022/09/03 23:11,UBS,866629388,UBS,891030736,1954.58,Indian Rupee,1948.94,Indian Rupee,Wire,0
2022/09/17 05:10,UBS,891734598,Goldman Sachs,836687537,889.59,Euro,894.01,Euro,Cash,0
2022/09/22 10:49,Credit Suisse,816323852,Morgan Stanley,884252722,1083.86,US Dollar,1093.96,US Dollar,ACH,0
2022/09/18 00:53,JPMorgan Chase,832969840,Bank of Baroda,836697396,591.47,British Pound,590.31,British Pound,Cheque,0
2022/09/13 16:57,Morgan Stanley,845503389,Credit Suisse,850056581,5642.58,Indian Rupee,5622.5,Indian Rupee,Wire,0
2022/09/06 00:21,Goldman Sachs,842868828,Bank of Baroda,840742311,264.22,British Pound,266.23,British Pound,Cheque,0
2022/09/07 08:50,Societe Generale,847295260,Morgan Stanley,810872248,473.26,Euro,466.21,Euro,Cheque,0
2022/09/19 13:38,Goldman Sachs,863606628,Wells Fargo,838317637,1060.55,US Dollar,1045.28,US Dollar,ACH,0
2022/09/12 01:13,HSBC,882340307,Barclays,894214382,1361.16,US Dollar,1344.58,US Dollar,ACH,0
2022/09/15 18:14,BNP Paribas,846913810,Credit Suisse,895320121,882.84,Euro,880.97,Euro,ACH,0
2022/09/24 11:26,Deutsche Bank,818883684,Standard Chartered,849349722,1223.22,US Dollar,1204.85,US Dollar,ACH,0
2022/09/13 10:57,Bank of Baroda,960119651,Standard Chartered,947376585,29537.54,UAE Dirham,30553.71,Japanese Yen,Cheque,1
2022/09/18 14:47,Citibank,814265799,HSBC,882394227,16.45,US Dollar,16.46,US Dollar,Cheque,0
2022/09/07 15:19,BNP Paribas,885345555,Wells Fargo,867503414,3347.5,Singapore Dollar,3361.12,Singapore Dollar,Cash,0
2022/09/15 02:34,Barclays,841227216,UBS,968800797,9758.63,Singapore Dollar,9794.74,Euro,Bitcoin,1
2022/09/26 20:28,HSBC,871586053,Societe Generale,857683626,1356.8,Chinese Yuan,1354.28,Chinese Yuan,Wire,0
2022/09/11 02:49,Citibank,858718453,JPMorgan Chase,828728463,5334.34,British Pound,5316.6,British Pound,Cheque,0
2022/09/01 13:42,BNP Paribas,817774584,Credit Suisse,887490893,644.51,Hong Kong Dollar,644.03,Hong Kong Dollar,Cash,0
2022/09/17 04:22,Goldman Sachs,841227216,Barclays,839958838,9108.91,Indian Rupee,9680.89,British Pound,Wire,1
2022/09/22 09:55,Deutsche Bank,970597444,Deutsche Bank,968800797,161608.77,Indian Rupee,169310.03,UAE Dirham,Wire,1
2022/09/14 13:56,BNP Paribas,979467853,Wells Fargo,940885476,9317.73,UAE Dirham,9008.9,US Dollar,Reinvestment,1
2022/09/29 14:53,UBS,891734598,Barclays,871662963,163.64,Swiss Franc,163.35,Swiss Franc,Cash,0
2022/09/27 22:22,BNP Paribas,968800797,Societe Generale,839958838,8937.94,Swiss Franc,9326.02,Swiss Franc,Cash,1
2022/09/20 16:20,JPMorgan Chase,851273847,UBS,866792612,5237.66,UAE Dirham,5255.43,UAE Dirham,Cheque,0
2022/09/20 15:12,HSBC,849392920,Standard Chartered,822575562,245.46,Indian Rupee,249.71,Indian Rupee,Cash,0
2022/09/21 02:55,Deutsche Bank,818883684,Barclays,888320463,4814.09,British Pound,4828.86,British Pound,Cheque,0
2022/09/29 11:44,Bank of Baroda,833978249,Standard Chartered,832969840,209.94,Indian Rupee,207.15,Indian Rupee,Cheque,0
2022/09/07 10:05,Bank of Baroda,870897765,Deutsche Bank,897226012,693.09,US Dollar,697.2,US Dollar,ACH,0
2022/09/28 08:50,Standard Chartered,910965138,Goldman Sachs,824942603,9898.83,Singapore Dollar,10122.0,Chinese Yuan,ACH,1
2022/09/08 13:34,Credit Suisse,838538251,JPMorgan Chase,850056581,165.21,Indian Rupee,164.12,Indian Rupee,Cheque,0
2022/09/29 16:02,Credit Suisse,817774584,Goldman Sachs,812614124,3955.61,Hong Kong Dollar,3979.52,Hong Kong Dollar,Cash,0
2022/09/22 05:27,Barclays,858181396,Deutsche Bank,888461803,505.4,Chinese Yuan,506.35,Chinese Yuan,Cheque,0
2022/09/23 11:07,Deutsche Bank,853507489,Bank of Baroda,830868105,981.76,British Pound,967.68,British Pound,Cheque,0
2022/09/15 06:09,ING Bank,941944441,Deutsche Bank,883197857,404631.2,Singapore Dollar,404479.61,Singapore Dollar,Wire,1
2022/09/19 23:38,BNP Paribas,988979095,Morgan Stanley,939557077,30222.42,Hong Kong Dollar,31612.48,British Pound,Wire,1
2022/09/09 19:47,Credit Suisse,832162965,Morgan Stanley,894374605,2054.86,Hong Kong Dollar,2027.22,Hong Kong Dollar,ACH,0
2022/09/04 21:29,Standard Chartered,816323852,ING Bank,895822412,763.15,US Dollar,762.74,US Dollar,ACH,0
2022/09/09 22:13,Citibank,881691040,Wells Fargo,860992979,6805.05,Indian Rupee,6806.49,Indian Rupee,Wire,0
2022/09/16 08:16,Wells Fargo,888320463,UBS,846913810,1282.23,British Pound,1291.57,British Pound,ACH,0
2022/09/12 12:45,HSBC,860929647,Credit Suisse,836697396,74.27,British Pound,73.1,British Pound,Cash,0
2022/09/14 01:36,HSBC,870855700,Societe Generale,881971316,2055.82,Hong Kong Dollar,2087.36,Hong Kong Dollar,Cheque,0
2022/09/22 03:21,Citibank,846913810,Credit Suisse,853507489,236.19,Swiss Franc,232.26,Swiss Franc,Cheque,0
2022/09/12 06:56,BNP Paribas,954349361,Citibank,918593410,46340.3,Singapore Dollar,43107.54,Japanese Yen,Bitcoin,1
2022/09/02 23:03,JPMorgan Chase,861642594,Credit Suisse,872820592,295.83,Japanese Yen,295.43,Japanese Yen,Cheque,0
2022/09/04 14:24,Barclays,895899313,Credit Suisse,855667651,1702.32,Chinese Yuan,1678.69,Chinese Yuan,ACH,0
2022/09/08 17:23,ING Bank,839958838,Goldman Sachs,858966946,276.75,UAE Dirham,274.12,UAE Dirham,Wire,0
2022/09/25 19:15,Citibank,818883684,Bank of Baroda,863843426,1529.92,Indian Rupee,1523.54,Indian Rupee,Cheque,0
2022/09/05 21:29,Wells Fargo,866629388,HSBC,839476249,2977.2,US Dollar,3014.56,US Dollar,Cheque,0
2022/09/16 07:44,Deutsche Bank,881971316,Deutsche Bank,875228535,454.05,British Pound,462.01,British Pound,Reinvestment,0
2022/09/29 21:07,Citibank,845812670,Morgan Stanley,829175900,421.01,Chinese Yuan,412.99,Chinese Yuan,Cheque,0
2022/09/29 03:10,ING Bank,843101783,Citibank,881971316,8492.78,British Pound,8546.46,British Pound,Reinvestment,0
2022/09/23 22:29,Deutsche Bank,849349722,BNP Paribas,858718453,536.07,Euro,539.66,Euro,Cheque,0
2022/09/26 09:40,HSBC,866722344,Citibank,886125617,848.64,US Dollar,864.54,US Dollar,Wire,0
2022/09/19 22:10,ING Bank,824942603,Citibank,849392920,517.97,US Dollar,522.55,US Dollar,ACH,0
2022/09/13 13:49,Credit Suisse,832969840,HSBC,824942603,50000,US Dollar,49050.83,US Dollar,Cheque,0
2022/09/23 12:37,Bank of Baroda,847308985,Barclays,882394227,1264.21,Singapore Dollar,1283.74,Singapore Dollar,Cheque,0
2022/09/11 07:02,Morgan Stanley,877187530,Wells Fargo,894374605,232.49,US Dollar,231.56,US Dollar,Reinvestment,0
2022/09/10 06:09,Standard Chartered,826753883,Standard Chartered,861642594,417.39,Euro,418.61,Euro,Bitcoin,0
2022/09/29 05:27,Barclays,823756669,BNP Paribas,860992979,1612.6,Euro,1616.24,Euro,ACH,0
2022/09/10 04:21,HSBC,889978790,UBS,895899313,3951.7,Hong Kong Dollar,4007.37,Hong Kong Dollar,ACH,0
2022/09/25 05:19,HSBC,830868105,UBS,828566572,25.39,Japanese Yen,25.2,Japanese Yen,ACH,0
2022/09/11 23:26,BNP Paribas,867503414,Societe Generale,866629388,1760.05,Japanese Yen,1766.22,Japanese Yen,ACH,0
2022/09/07 20:54,ING Bank,880823176,Barclays,820709497,899.13,Hong Kong Dollar,910.3,Hong Kong Dollar,ACH,0
2022/09/14 06:56,Citibank,997225156,UBS,955377076,354365.59,UAE Dirham,329733.47,Japanese Yen,Wire,1
2022/09/24 18:18,UBS,997225156,Societe Generale,914216175,44166.7,Chinese Yuan,45972.93,Japanese Yen,Cash,1
2022/09/22 13:03,Citibank,811540956,Morgan Stanley,870855700,1501.26,Euro,1508.37,Euro,Wire,0
2022/09/02 14:00,BNP Paribas,833978249,JPMorgan Chase,846231783,1252.51,US Dollar,1244.69,US Dollar,Cheque,0
2022/09/07 17:03,Citibank,847338124,ING Bank,855176955,870.76,Euro,864.48,Euro,ACH,0
2022/09/19 01:17,Wells Fargo,863551839,Barclays,858181396,386.72,Euro,390.74,Euro,Cheque,0
2022/09/24 21:19,UBS,810435578,HSBC,860929647,285.69,British Pound,285.74,British Pound,ACH,0
2022/09/24 04:19,Standard Chartered,875579548,HSBC,820576383,6301.31,Japanese Yen,6179.31,Japanese Yen,Bitcoin,0
2022/09/12 06:55,UBS,817774584,Credit Suisse,845812670,1757.39,Japanese Yen,1791.2,Japanese Yen,ACH,0
2022/09/06 13:05,Societe Generale,889089901,UBS,882383095,362.92,US Dollar,359.08,US Dollar,ACH,0
2022/09/09 03:03,Societe Generale,979467853,BNP Paribas,960119651,34496.96,Euro,36448.94,Swiss Franc,Bitcoin,1
2022/09/01 20:45,Deutsche Bank,842868828,HSBC,846913810,8908.79,UAE Dirham,8374.36,Swiss Franc,Wire,1
2022/09/24 13:34,Citibank,841227216,Deutsche Bank,890388981,3478.23,Euro,3475.05,Euro,ACH,0
2022/09/03 03:50,Deutsche Bank,896028436,Credit Suisse,884752529,180.16,Euro,176.98,Euro,ACH,0
2022/09/17 15:12,Bank of Baroda,842857966,UBS,825014631,1547.58,Singapore Dollar,1541.79,Singapore Dollar,Cheque,0
2022/09/16 06:26,Credit Suisse,842138745,Deutsche Bank,858586340,11702.09,Euro,11857.55,Euro,Cash,0
2022/09/04 03:34,Credit Suisse,955377076,Deutsche Bank,940885476,9731.48,Swiss Franc,10202.61,Indian Rupee,Wire,1
2022/09/26 01:31,JPMorgan Chase,822575562,UBS,839476249,1127.07,Euro,1143.09,Euro,Cheque,0
2022/09/08 18:57,Barclays,960119651,Goldman Sachs,979008866,9632.74,Swiss Franc,9361.55,Indian Rupee,ACH,1
2022/09/28 21:26,Citibank,894214382,Goldman Sachs,877005685,729.07,US Dollar,731.37,US Dollar,ACH,0
2022/09/15 14:51,Societe Generale,815831819,Societe Generale,817774584,2321.7,US Dollar,2310.99,US Dollar,ACH,0
2022/09/09 05:55,Standard Chartered,819583482,Societe Generale,891030736,2871.79,Euro,2924.2,Euro,Cheque,0
2022/09/01 09:13,Barclays,818883684,ING Bank,891030736,159.11,Chinese Yuan,158.61,Chinese Yuan,Wire,0
2022/09/17 02:26,Morgan Stanley,870897765,Citibank,838119557,657.04,Euro,669.46,Euro,ACH,0
2022/09/10 01:17,Bank of Baroda,832162965,Bank of Baroda,843744231,1507.46,Japanese Yen,1496.83,Japanese Yen,Wire,0
2022/09/26 15:50,UBS,822448136,Barclays,849392920,276.31,US Dollar,272.52,US Dollar,Cheque,0
2022/09/28 12:52,Goldman Sachs,941944441,Barclays,940728046,9761.63,Japanese Yen,10084.33,Singapore Dollar,Wire,1
2022/09/13 16:01,Standard Chartered,820570592,Credit Suisse,881691040,9125.77,British Pound,9270.1,British Pound,ACH,0
2022/09/23 17:48,JPMorgan Chase,817774584,Credit Suisse,860806024,679.12,UAE Dirham,666.18,UAE Dirham,Reinvestment,0
2022/09/04 17:52,Citibank,881498611,Bank of Baroda,889089901,1532.48,Chinese Yuan,1506.34,Chinese Yuan,Reinvestment,0
2022/09/26 10:57,Deutsche Bank,830868105,Deutsche Bank,861642594,496.12,US Dollar,490.76,US Dollar,ACH,0
2022/09/08 18:14,Bank of Baroda,890048665,Credit Suisse,866792612,309.23,Euro,309.0,Euro,Cheque,0
2022/09/20 09:37,Standard Chartered,820570592,Morgan Stanley,839587039,1493.93,Hong Kong Dollar,1464.31,Hong Kong Dollar,Cheque,0
2022/09/12 13:49,ING Bank,842329237,ING Bank,884252722,2138.41,Indian Rupee,2122.47,Indian Rupee,ACH,0
2022/09/27 12:33,JPMorgan Chase,831227574,Deutsche Bank,839436733,4462.52,Chinese Yuan,4379.55,Chinese Yuan,Cheque,0
2022/09/08 06:52,Barclays,836998038,HSBC,831831063,29507.09,Indian Rupee,29337.91,Indian Rupee,Wire,0
